Mod:Item:MetaData, Localized Name
hbm:billet_cobalt, Cobalt Billet
hbm:billet_silicon, Silicon Wafer
hbm:billet_th232, Thorium-232 Billet
hbm:billet_uranium, Uranium Billet
hbm:billet_u233, Uranium-233 Billet
hbm:billet_u235, Uranium-235 Billet
hbm:billet_u238, Uranium-238 Billet
hbm:billet_plutonium, Plutonium Billet
hbm:billet_pu238, Plutonium-238 Billet
hbm:billet_pu239, Plutonium-239 Billet
hbm:billet_pu240, Plutonium-240 Billet
hbm:billet_pu241, Plutonium-241 Billet
hbm:billet_pu_mix, Reactor Grade Plutonium Billet
hbm:billet_am241, Americium-241 Billet
hbm:billet_am242, Americium-242 Billet
hbm:billet_am_mix, Reactor Grade Americium Billet
hbm:billet_neptunium, Neptunium Billet
hbm:billet_polonium, Polonium-210 Billet
hbm:billet_technetium, Technetium-99 Billet
hbm:billet_co60, Cobalt-60 Billet
hbm:billet_sr90, Strontium-90 Billet
hbm:billet_au198, Gold-198 Billet
hbm:billet_pb209, Lead-209 Billet
hbm:billet_ra226, Radium-226 Billet
hbm:billet_actinium, Actinium-227 Billet
hbm:billet_gh336, Ghiorsium-336 Billet
hbm:billet_beryllium, Beryllium Billet
hbm:billet_bismuth, Bismuth Billet
hbm:billet_zirconium, Zirconium Billet
hbm:billet_zfb_bismuth, Bismuth ZFB Billet
hbm:billet_zfb_pu241, Pu-241 ZFB Billet
hbm:billet_zfb_am_mix, Reactor Grade Americium ZFB Billet
hbm:billet_schrabidium, Schrabidium Billet
hbm:billet_solinium, Solinium Billet
hbm:billet_thorium_fuel, Thorium Fuel Billet
hbm:billet_uranium_fuel, Uranium Fuel Billet
hbm:billet_mox_fuel, MOX Fuel Billet
hbm:billet_plutonium_fuel, Plutonium Fuel Billet
hbm:billet_neptunium_fuel, Neptunium Fuel Billet
hbm:billet_americium_fuel, Americium Fuel Billet
hbm:billet_les, Low Enriched Schrabidium Fuel Billet
hbm:billet_schrabidium_fuel, Schrabidium Fuel Billet
hbm:billet_hes, Highly Enriched Schrabidium Fuel Billet
hbm:billet_po210be, Po210Be Billet
hbm:billet_ra226be, Ra226Be Billet
hbm:billet_pu238be, Pu238Be Billet
hbm:billet_australium, Australium Billet
hbm:billet_australium_lesser, Lesser Australium Billet
hbm:billet_australium_greater, Greater Australium Billet
hbm:billet_unobtainium, Unobtainium Neutron Billet
hbm:billet_yharonite, Yharonite Billet
hbm:billet_balefire_gold, Flashgold Billet
hbm:billet_flashlead, Flashlead Billet
hbm:billet_nuclear_waste, Nuclear Waste Billet
hbm:bio_wafer, Algae Wafer
hbm:nugget_uranium, Uranium Nugget
hbm:nugget_u233, Uranium-233 Nugget
hbm:nugget_u235, Uranium-235 Nugget
hbm:nugget_u238, Uranium-238 Nugget
hbm:nugget_u238m2:0, Metastable U238-2 Nugget
hbm:nugget_plutonium, Plutonium Nugget
hbm:nugget_pu238, Plutonium-238 Nugget
hbm:nugget_pu239, Plutonium-239 Nugget
hbm:nugget_pu240, Plutonium-240 Nugget
hbm:nugget_th232, Thorium-232 Nugget
hbm:nugget_pu241, Plutonium-241 Nugget
hbm:nugget_pu_mix, Reactor Grade Plutonium Nugget
hbm:nugget_am241, Americium-241 Nugget
hbm:nugget_am242, Americium-242 Nugget
hbm:nugget_am_mix, Reactor Grade Americium Nugget
hbm:nugget_technetium, Technetium-99 Nugget
hbm:nugget_neptunium, Neptunium Nugget
hbm:nugget_polonium, Polonium-210 Nugget
hbm:nugget_thorium_fuel, Nugget of Thorium Fuel
hbm:nugget_uranium_fuel, Nugget of Uranium Fuel
hbm:nugget_mox_fuel, Nugget of MOX Fuel
hbm:nugget_plutonium_fuel, Nugget of Plutonium Fuel
hbm:nugget_neptunium_fuel, Neptunium Fuel Nugget
hbm:nugget_americium_fuel, Americium Fuel Nugget
hbm:nugget_les, Low Enriched Schrabidium Fuel Nugget
hbm:nugget_schrabidium_fuel, Nugget of Schrabidium Fuel
hbm:nugget_hes, Highly Enriched Schrabidium Fuel Nugget
hbm:nugget_lead, Lead Nugget
hbm:nugget_beryllium, Beryllium Nugget
hbm:nugget_cadmium, Cadmium Nugget
hbm:nugget_bismuth, Bismuth Nugget
hbm:nugget_arsenic, Arsenic Nugget
hbm:nugget_zirconium, Zirconium Splinter
hbm:nugget_tantalium, Tantalium Nugget
hbm:nugget_desh, Desh Nugget
hbm:nugget_osmiridium, Osmiridium Nugget
hbm:nugget_schrabidium, Schrabidium Nugget
hbm:nugget_solinium, Solinium Nugget
hbm:nugget_euphemium, Euphemium Nugget
hbm:nugget_dineutronium, Dineutronium Nugget
hbm:nugget_niobium, Niobium Nugget
hbm:nugget_silicon, Silicon Nugget
hbm:nugget_actinium, Actinium-227 Nugget
hbm:nugget_cobalt, Cobalt Nugget
hbm:nugget_co60, Cobalt-60 Nugget
hbm:nugget_strontium, Strontium Nugget
hbm:nugget_sr90, Strontium-90 Nugget
hbm:nugget_pb209, Lead-209 Nugget
hbm:nugget_gh336, Ghiorsium-336 Nugget
hbm:nugget_au198, Gold-198 Nugget
hbm:nugget_ra226, Radium-226 Nugget
hbm:nugget_reiium, Reiium Nugget
hbm:nugget_weidanium, Weidanium Nugget
hbm:nugget_australium, Australium Nugget
hbm:nugget_australium_lesser, Lesser Australium Nugget
hbm:nugget_australium_greater, Greater Australium Nugget
hbm:nugget_verticium, Verticium Nugget
hbm:nugget_unobtainium, Unobtainium Nugget
hbm:nugget_unobtainium_lesser, Unobtainium-439 Nugget
hbm:nugget_unobtainium_greater, Unobtainium-440 Nugget
hbm:nugget_daffergon, Daffergon Nugget
hbm:nugget_mercury, Drop of Mercury
hbm:nugget_mercury_tiny, Tiny Drop of Mercury
hbm:bottle_mercury, Bottle of Mercury
hbm:powder_iron, Iron Powder
hbm:powder_gold, Gold Powder
hbm:powder_diamond, Diamond Powder
hbm:powder_emerald, Emerald Powder
hbm:powder_lapis, Lapis Lazuli Powder
hbm:powder_titanium, Titanium Powder
hbm:powder_tungsten, Tungsten Powder
hbm:powder_sodium, Sodium
hbm:powder_chlorocalcite, Chlorocalcite
hbm:powder_molysite, Molysite
hbm:powder_copper, Copper Powder
hbm:powder_beryllium, Beryllium Powder
hbm:powder_aluminium, Aluminium Powder
hbm:powder_lead, Lead Powder
hbm:powder_advanced_alloy, Advanced Alloy Powder
hbm:powder_combine_steel, CMB Steel Powder
hbm:powder_tcalloy, Technetium Steel Powder
hbm:powder_cdalloy, Cadmium Steel Powder
hbm:powder_magnetized_tungsten, Magnetized Tungsten Powder
hbm:powder_chlorophyte, Chlorophyte Powder
hbm:powder_red_copper, Red Copper Powder
hbm:powder_steel, Steel Powder
hbm:powder_steel_tiny, Tiny Pile of Steel Powder
hbm:powder_lithium, Lithium Powder
hbm:powder_lithium_tiny, Tiny Pile of Lithium Powder
hbm:redstone_depleted, Desaturated Redstone Dust
hbm:powder_quartz, Quartz Powder
hbm:powder_borax, Borax
hbm:powder_dura_steel, High-Speed Steel Powder
hbm:powder_polymer, Polymer Powder
hbm:powder_bakelite, Bakelite Powder
hbm:powder_lanthanium, Lanthanium Powder
hbm:powder_lanthanium_tiny, Tiny Pile of Lanthanium Powder
hbm:powder_actinium, Actinium Powder
hbm:powder_actinium_tiny, Tiny Pile of Actinium Powder
hbm:powder_boron, Boron Powder
hbm:powder_boron_tiny, Tiny Pile of Boron Powder
hbm:powder_semtex_mix, Semtex Blend
hbm:powder_desh, Desh Powder
hbm:powder_zirconium, Zirconium Powder
hbm:powder_lignite, Lignite Powder
hbm:powder_asbestos, Asbestos Powder
hbm:powder_cadmium, Cadmium Powder
hbm:powder_bismuth, Bismuth Powder
hbm:powder_coal, Coal Powder
hbm:powder_coal_tiny, Tiny Pile of Coal Powder
hbm:powder_yellowcake, Yellowcake
hbm:powder_thorium, Thorium Powder
hbm:powder_uranium, Uranium Powder
hbm:powder_plutonium, Plutonium Powder
hbm:powder_neptunium, Neptunium Powder
hbm:powder_polonium, Polonium-210 Powder
hbm:powder_schrabidium, Schrabidium Powder
hbm:powder_schrabidate, Ferric Schrabidate Powder
hbm:powder_euphemium, Euphemium Powder
hbm:powder_dineutronium, Dineutronium Powder
hbm:powder_iodine, Iodine Powder
hbm:powder_iodine_tiny, Tiny Pile of Iodine Powder
hbm:powder_astatine, Astatine Powder
hbm:powder_neodymium, Neodymium Powder
hbm:powder_neodymium_tiny, Tiny Pile of Neodymium Powder
hbm:powder_caesium, Caesium Powder
hbm:powder_reiium, Reiium Powder
hbm:powder_weidanium, Weidanium Powder
hbm:powder_australium, Australium Powder
hbm:powder_verticium, Verticium Powder
hbm:powder_unobtainium, Unobtainium Powder
hbm:powder_daffergon, Daffergon Powder
hbm:powder_strontium, Strontium Powder
hbm:powder_cobalt, Cobalt Powder
hbm:powder_cobalt_tiny, Tiny Pile of Cobalt Powder
hbm:powder_bromine, Bromine Powder
hbm:powder_niobium, Niobium Powder
hbm:powder_niobium_tiny, Tiny Pile of Niobium Powder
hbm:powder_tantalium, Tantalium Powder
hbm:powder_tennessine, Tennessine Powder
hbm:powder_cerium, Cerium Powder
hbm:powder_cerium_tiny, Tiny Pile of Cerium Powder
hbm:powder_calcium, Calcium Powder
hbm:powder_ice, Cryo Powder
hbm:powder_limestone, Limestone Powder
hbm:powder_desh_mix, Desh Blend
hbm:powder_desh_ready, DeshReady™ Blend
hbm:powder_nitan_mix, Nitanium Blend
hbm:powder_spark_mix, Spark Blend
hbm:powder_fire, Red Phosphorus
hbm:powder_meteorite, Meteorite Powder
hbm:powder_meteorite_tiny, Tiny Pile of Meteorite Powder
hbm:powder_flux, Flux
hbm:powder_fertilizer, Industrial Fertilizer
hbm:powder_tektite, Tektite Powder
hbm:powder_paleogenite_tiny, Tiny Pile of Paleogenite Powder
hbm:powder_paleogenite, Paleogenite Powder
hbm:powder_impure_osmiridium, Impure Osmiridium Powder
hbm:powder_osmiridium, Osmiridium Powder
hbm:powder_magic, Pulverized Enchantment
hbm:powder_cloud, Cloud Residue
hbm:powder_balefire, Thermonuclear Ashes
hbm:powder_sawdust, Sawdust
hbm:powder_coltan_ore, Crushed Coltan
hbm:powder_coltan, Purified Tantalite
hbm:powder_poison, Poison Powder
hbm:powder_thermite, Thermite
hbm:powder_power, Energy Powder
hbm:powder_co60, Cobalt-60 Powder
hbm:powder_co60_tiny, Tiny Pile of Cobalt-60 Powder
hbm:powder_sr90, Strontium-90 Powder
hbm:powder_sr90_tiny, Tiny Pile of Strontium-90 Powder
hbm:powder_at209, Astatine-209 Powder
hbm:powder_at209_tiny, Tiny Pile of Astatine-209 Powder
hbm:powder_pb209, Lead-209 Powder
hbm:powder_pb209_tiny, Tiny Pile of Lead-209 Powder
hbm:powder_i131, Iodine-131 Powder
hbm:powder_i131_tiny, Tiny Pile of Iodine-131 Powder
hbm:powder_cs137, Caesium-137 Powder
hbm:powder_cs137_tiny, Tiny Pile of Caesium-137 Powder
hbm:powder_xe135, Xenon-135 Powder
hbm:powder_xe135_tiny, Tiny Pile of Xenon-135 Powder
hbm:powder_au198, Gold-198 Powder
hbm:powder_au198_tiny, Tiny Pile of Gold-198 Powder
hbm:powder_ra226, Radium-226 Powder
hbm:sulfur, Sulfur
hbm:nitra, Nitra
hbm:nitra_small, Small Pile of Nitra
hbm:niter, Niter
hbm:fluorite, Fluorite
hbm:lithium, Lithium Cube
hbm:ingot_semtex, Bar of Semtex
hbm:ingot_c4, Bar of Composition C-4
hbm:trinitite, Trinitite
hbm:nuclear_waste_long:0, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:1, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:2, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:3, Long-Lived Nuclear Waste
hbm:nuclear_waste_long:4, Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:0, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:1, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:2, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:3, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_long_tiny:4, Tiny Pile of Long-Lived Nuclear Waste
hbm:nuclear_waste_short:0, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:1, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:2, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:3, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:4, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:5, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:6, Short-Lived Nuclear Waste
hbm:nuclear_waste_short:7, Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:0, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:1, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:2, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:3, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:4, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:5, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:6, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_short_tiny:7, Tiny Pile of Short-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:0, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:1, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:2, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:3, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted:4, Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:0, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:1, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:2, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:3, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_long_depleted_tiny:4, Tiny Pile of Decayed Long-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:0, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:1, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:2, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:3, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:4, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:5, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:6, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted:7, Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:0, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:1, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:2, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:3, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:4, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:5, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:6, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste_short_depleted_tiny:7, Tiny Pile of Decayed Short-Lived Nuclear Waste
hbm:nuclear_waste, Nuclear Waste
hbm:nuclear_waste_tiny, Tiny Pile of Nuclear Waste
hbm:nuclear_waste_vitrified, Vitrified Nuclear Waste
hbm:nuclear_waste_vitrified_tiny, Tiny Pile of Vitrified Nuclear Waste
hbm:scrap_plastic:0, Plastic Scraps
hbm:scrap_plastic:1, Plastic Scraps
hbm:scrap_plastic:2, Plastic Scraps
hbm:scrap_plastic:3, Plastic Scraps
hbm:scrap_plastic:4, Plastic Scraps
hbm:scrap_plastic:5, Plastic Scraps
hbm:scrap_plastic:6, Plastic Scraps
hbm:scrap_plastic:7, Plastic Scraps
hbm:scrap_plastic:8, Plastic Scraps
hbm:scrap_plastic:9, Plastic Scraps
hbm:scrap_plastic:10, Plastic Scraps
hbm:scrap_plastic:11, Plastic Scraps
hbm:scrap_plastic:12, Plastic Scraps
hbm:scrap_plastic:13, Plastic Scraps
hbm:scrap_plastic:14, Plastic Scraps
hbm:scrap_plastic:15, Plastic Scraps
hbm:scrap_plastic:16, Plastic Scraps
hbm:scrap_plastic:17, Plastic Scraps
hbm:scrap_plastic:18, Plastic Scraps
hbm:scrap_plastic:19, Plastic Scraps
hbm:scrap_plastic:20, Plastic Scraps
hbm:scrap_plastic:21, Plastic Scraps
hbm:scrap_plastic:22, Plastic Scraps
hbm:scrap, Scrap
hbm:scrap_oil, Oily Scraps
hbm:scrap_nuclear, Radioactive Scraps
hbm:dust, Dust
hbm:dust_tiny, Tiny Pile of Dust
hbm:falloutitem, Pile of Fallout
hbm:containment_box, Containment Box
hbm:plastic_bag, Plastic Bag
hbm:ammo_bag, Ammo Bag
hbm:ammo_bag_infinite, Infinite Ammo Bag
hbm:casing_bag, Bullet Casing Bag
hbm:tritium_deuterium_cake, Tritium-Deuterium-Cake
hbm:pile_rod_uranium, Chicago Pile Uranium Rod
hbm:pile_rod_pu239, Chicago Pile Bred Uranium Rod
hbm:pile_rod_plutonium, Chicago Pile Plutonium Rod
hbm:pile_rod_source, Chicago Pile Ra226Be Neutron Source
hbm:pile_rod_boron, Chicago Pile Control Rod
hbm:pile_rod_lithium, Chicago Pile Lithium Cell
hbm:pile_rod_detector, Chicago Pile Control & Detector Rod
hbm:rod_empty, Empty Rod
hbm:rod_dual_empty, Empty Dual Rod
hbm:rod_quad_empty, Empty Quad Rod
hbm:rod_zirnox_empty, Empty ZIRNOX Rod
hbm:rod_zirnox_tritium, ZIRNOX Tritium Rod
hbm:rod_zirnox:0, ZIRNOX Natural Uranium Fuel Rod
hbm:rod_zirnox:1, ZIRNOX Uranium Fuel Rod
hbm:rod_zirnox:2, ZIRNOX Thorium-232 Rod
hbm:rod_zirnox:3, ZIRNOX Thorium Fuel Rod
hbm:rod_zirnox:4, ZIRNOX MOX Fuel Rod
hbm:rod_zirnox:5, ZIRNOX Plutonium Fuel Rod
hbm:rod_zirnox:6, ZIRNOX Uranium-233 Fuel Rod
hbm:rod_zirnox:7, ZIRNOX Uranium-235 Fuel Rod
hbm:rod_zirnox:8, ZIRNOX LES Fuel Rod
hbm:rod_zirnox:9, ZIRNOX Lithium Rod
hbm:rod_zirnox:10, ZIRNOX ZFB MOX Fuel Rod
hbm:rod_zirnox_depleted:0, Depleted ZIRNOX Natural Uranium Fuel Rod
hbm:rod_zirnox_depleted:1, Depleted ZIRNOX Uranium Fuel Rod
hbm:rod_zirnox_depleted:2, Depleted ZIRNOX Thorium Fuel Rod
hbm:rod_zirnox_depleted:3, Depleted ZIRNOX MOX Fuel Rod
hbm:rod_zirnox_depleted:4, Depleted ZIRNOX Plutonium Fuel Rod
hbm:rod_zirnox_depleted:5, Depleted ZIRNOX Uranium-233 Fuel Rod
hbm:rod_zirnox_depleted:6, Depleted ZIRNOX Uranium-235 Fuel Rod
hbm:rod_zirnox_depleted:7, Depleted ZIRNOX LES Fuel Rod
hbm:rod_zirnox_depleted:8, Depleted ZIRNOX ZFB MOX Fuel Rod
hbm:waste_natural_uranium:0, Depleted Natural Uranium Fuel
hbm:waste_natural_uranium:1, Depleted Natural Uranium Fuel
hbm:waste_uranium:0, Depleted Uranium Fuel
hbm:waste_uranium:1, Depleted Uranium Fuel
hbm:waste_thorium:0, Depleted Thorium Fuel
hbm:waste_thorium:1, Depleted Thorium Fuel
hbm:waste_mox:0, Depleted MOX Fuel
hbm:waste_mox:1, Depleted MOX Fuel
hbm:waste_plutonium:0, Depleted Plutonium Fuel
hbm:waste_plutonium:1, Depleted Plutonium Fuel
hbm:waste_u233:0, Depleted Uranium-233 Fuel
hbm:waste_u233:1, Depleted Uranium-233 Fuel
hbm:waste_u235:0, Depleted Uranium-235 Fuel
hbm:waste_u235:1, Depleted Uranium-235 Fuel
hbm:waste_schrabidium:0, Depleted Schrabidium Fuel
hbm:waste_schrabidium:1, Depleted Schrabidium Fuel
hbm:waste_zfb_mox:0, Depleted ZFB MOX Fuel
hbm:waste_zfb_mox:1, Depleted ZFB MOX Fuel
hbm:waste_plate_u233:0, Depleted HEU-233 Plate Fuel
hbm:waste_plate_u233:1, Depleted HEU-233 Plate Fuel
hbm:waste_plate_u235:0, Depleted HEU-235 Plate Fuel
hbm:waste_plate_u235:1, Depleted HEU-235 Plate Fuel
hbm:waste_plate_mox:0, Depleted MOX Plate Fuel
hbm:waste_plate_mox:1, Depleted MOX Plate Fuel
hbm:waste_plate_pu239:0, Depleted HEP-239 Plate Fuel
hbm:waste_plate_pu239:1, Depleted HEP-239 Plate Fuel
hbm:waste_plate_sa326:0, Depleted HES-326 Plate Fuel
hbm:waste_plate_sa326:1, Depleted HES-326 Plate Fuel
hbm:waste_plate_ra226be:0, Depleted Ra226Be Plate Fuel
hbm:waste_plate_ra226be:1, Depleted Ra226Be Plate Fuel
hbm:waste_plate_pu238be:0, Depleted Pu238Be Plate Fuel
hbm:waste_plate_pu238be:1, Depleted Pu238Be Plate Fuel
hbm:plate_fuel_u233, HEU-233 Plate Fuel
hbm:plate_fuel_u235, HEU-235 Plate Fuel
hbm:plate_fuel_mox, MOX Plate Fuel
hbm:plate_fuel_pu239, HEP-239 Plate Fuel
hbm:plate_fuel_sa326, HES-326 Plate Fuel
hbm:plate_fuel_ra226be, Ra226Be Plate Fuel
hbm:plate_fuel_pu238be, Pu238Be Plate Fuel
hbm:pwr_fuel:0, MEU PWR Fuel Rod
hbm:pwr_fuel:1, HEU-233 PWR Fuel Rod
hbm:pwr_fuel:2, HEU-235 PWR Fuel Rod
hbm:pwr_fuel:3, MEN PWR Fuel Rod
hbm:pwr_fuel:4, HEN-237 PWR Fuel Rod
hbm:pwr_fuel:5, MOX PWR Fuel Rod
hbm:pwr_fuel:6, MEP PWR Fuel Rod
hbm:pwr_fuel:7, HEP-239 PWR Fuel Rod
hbm:pwr_fuel:8, HEP-241 PWR Fuel Rod
hbm:pwr_fuel:9, MEA PWR Fuel Rod
hbm:pwr_fuel:10, HEA-242 PWR Fuel Rod
hbm:pwr_fuel:11, HES-326 PWR Fuel Rod
hbm:pwr_fuel:12, HES-327 PWR Fuel Rod
hbm:pwr_fuel:13, Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel:14, Plutonium-241 PWR BFB Rod
hbm:pwr_fuel_hot:0, Hot MEU PWR Fuel Rod
hbm:pwr_fuel_hot:1, Hot HEU-233 PWR Fuel Rod
hbm:pwr_fuel_hot:2, Hot HEU-235 PWR Fuel Rod
hbm:pwr_fuel_hot:3, Hot MEN PWR Fuel Rod
hbm:pwr_fuel_hot:4, Hot HEN-237 PWR Fuel Rod
hbm:pwr_fuel_hot:5, Hot MOX PWR Fuel Rod
hbm:pwr_fuel_hot:6, Hot MEP PWR Fuel Rod
hbm:pwr_fuel_hot:7, Hot HEP-239 PWR Fuel Rod
hbm:pwr_fuel_hot:8, Hot HEP-241 PWR Fuel Rod
hbm:pwr_fuel_hot:9, Hot MEA PWR Fuel Rod
hbm:pwr_fuel_hot:10, Hot HEA-242 PWR Fuel Rod
hbm:pwr_fuel_hot:11, Hot HES-326 PWR Fuel Rod
hbm:pwr_fuel_hot:12, Hot HES-327 PWR Fuel Rod
hbm:pwr_fuel_hot:13, Hot Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel_hot:14, Hot Plutonium-241 PWR BFB Rod
hbm:pwr_fuel_depleted:0, Depleted MEU PWR Fuel Rod
hbm:pwr_fuel_depleted:1, Depleted HEU-233 PWR Fuel Rod
hbm:pwr_fuel_depleted:2, Depleted HEU-235 PWR Fuel Rod
hbm:pwr_fuel_depleted:3, Depleted MEN PWR Fuel Rod
hbm:pwr_fuel_depleted:4, Depleted HEN-237 PWR Fuel Rod
hbm:pwr_fuel_depleted:5, Depleted MOX PWR Fuel Rod
hbm:pwr_fuel_depleted:6, Depleted MEP PWR Fuel Rod
hbm:pwr_fuel_depleted:7, Depleted HEP-239 PWR Fuel Rod
hbm:pwr_fuel_depleted:8, Depleted HEP-241 PWR Fuel Rod
hbm:pwr_fuel_depleted:9, Depleted MEA PWR Fuel Rod
hbm:pwr_fuel_depleted:10, Depleted HEA-242 PWR Fuel Rod
hbm:pwr_fuel_depleted:11, Depleted HES-326 PWR Fuel Rod
hbm:pwr_fuel_depleted:12, Depleted HES-327 PWR Fuel Rod
hbm:pwr_fuel_depleted:13, Depleted Fuel Grade Americium PWR BFB Rod
hbm:pwr_fuel_depleted:14, Depleted Plutonium-241 PWR BFB Rod
